,dt_mes,hierarquia_1,hierarquia_4,clientes_cx,vl_bruto_recuperados_60d,LTV_Receita_Recuperado,LT_mediano_recuperados,clientes_recorte_total,clientes_recorte_churn,clientes_recorte_churn_recuperados,montante_ltv,media_ltv,mediana_ltv,clientes_rentaveis_total,perc_recorte,perc_churn_recorte,perc_recuperacao_churn
501,2023-03-01,Crédito Pessoal,Recebimento de PIX,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1586123,0.09090909090909091,0.0,0.0
502,2023-04-01,Conta,Dúvidas sobre pagamento de fatura,46,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,1656724,0.15217391304347827,0.7142857142857143,0.0
503,2023-01-01,Fraude,Reenvio de cartão,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
504,2023-06-01,Crédito Pessoal,Não entendimento fatura,22,600.0,31.161777032690694,31.161777032690694,3.0,1.0,1.0,4259121718.209253,2301.561125106052,321.46383351929245,1850274,0.13636363636363635,0.3333333333333333,1.0
505,2023-01-01,Conta,Recebimento de TED,42,503.6118682322964,-2.6009895447595994,35.50255623586525,9.0,2.0,2.0,3117404080.3229485,2152.3162399227754,364.94405866884443,1448099,0.21428571428571427,0.2222222222222222,1.0
506,2023-01-01,Fraude,Boleto de Depósito,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1448099,0.5,0.0,0.0
507,2023-04-01,Marketing,Envio de PIX,13,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1656724,0.15384615384615385,0.5,0.0
508,2023-03-01,Conta,Cancelamento de cartão de débito,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1586123,0.3333333333333333,0.0,0.0
509,2023-06-01,Marketing,Não entendimento fatura,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
510,2023-06-01,Tecnologia,Gestão do Bolso/Rendimento Conta,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
511,2023-05-01,Crédito Pessoal,Gestão de Extrato,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
512,2023-02-01,Conta,Assunto não identificado,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
513,2023-04-01,Tecnologia,Fatura duplicada,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
514,2023-06-01,Marketplace,Primeiro Desbloqueio de cartão,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
515,2023-03-01,Crédito Pessoal,Wallet,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
516,2023-05-01,Crédito Pessoal,Devolução,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
517,2023-05-01,Fraude,Não reconhecimento de PIX,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1765592,0.5,0.0,0.0
518,2023-06-01,Crédito Pessoal,Resultado da Proposta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
519,2023-02-01,Marketplace,Cupom,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
520,2023-04-01,Conta,Dúvidas PIX,1101,31055.416354192217,67325.47836897665,36.824034334763944,792.0,549.0,32.0,4473639298.888653,2699.810080076675,398.9967870426235,1656724,0.7193460490463215,0.6931818181818182,0.058287795992714025
521,2023-01-01,Cartão,Token E-mail,2742,96083.58994123306,302597.2798572686,39.930201342281876,531.0,77.0,68.0,3506186195.8772464,2420.7389530323194,410.4574793010349,1448099,0.1936542669584245,0.14500941619585686,0.8831168831168831
522,2023-04-01,Conta,Pagamento de Boleto,2404,52811.746408572144,261011.82068261033,32.2638933112308,1756.0,1335.0,46.0,3919641713.8903937,2365.476405770838,349.5866219230105,1656724,0.7304492512479202,0.760250569476082,0.03445692883895131
523,2023-05-01,Cartão,Token E-mail,2146,32219.674816473642,13347.179882436692,39.930201342281876,218.0,26.0,24.0,4688747472.888047,2655.2158762531676,438.707590705808,1765592,0.1015843429636533,0.11926605504587157,0.9230769230769231
524,2023-02-01,Cartão,Fechamento Fatura,2511,20468.496232754915,41484.37378565726,33.54566346742167,233.0,23.0,18.0,2896258390.037763,1940.6430554077622,340.679225830757,1492153,0.09279171644763043,0.09871244635193133,0.782608695652174
525,2023-01-01,Fraude,Resultado análise de fraude,576,8744.933884463919,11717.545619941879,33.36600958977091,51.0,9.0,9.0,2929798455.8691726,2022.7896781397149,342.9816963144039,1448099,0.08854166666666667,0.17647058823529413,1.0
526,2023-03-01,Crédito Pessoal,Gestão do Bolso/Rendimento Conta,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
527,2023-01-01,Crédito Pessoal,Não reconhecimento de compra no crédito,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
528,2023-06-01,Crédito Pessoal,Reenvio de cartão,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1850274,0.06666666666666667,0.0,0.0
529,2023-06-01,Tecnologia,Recebimento de PIX,20,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1850274,0.1,0.0,0.0
530,2023-01-01,Cartão,Wallet,233,4028.6639443379772,669.0082191780825,37.886442670596225,33.0,2.0,2.0,3326728086.439145,2296.8375936392663,389.448919251741,1448099,0.14163090128755365,0.06060606060606061,1.0
531,2023-03-01,Fraude,Rastreio de cartão,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
532,2023-04-01,Conta,Consulta Saldo,42,2379.4439479216217,-113.98953633217988,47.10311418685121,13.0,10.0,1.0,5722413269.841092,3453.436452089348,510.3729550488951,1656724,0.30952380952380953,0.7692307692307693,0.1
533,2023-06-01,Tecnologia,Problema no recebimento do cartão,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
534,2023-06-01,Marketplace,Validação novo dispositivo,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1850274,0.05,0.0,0.0
535,2023-04-01,Tecnologia,Recebimento de TED,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
536,2023-04-01,Marketplace,Wallet,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1656724,1.0,1.0,0.0
537,2023-05-01,Marketing,Falsidade ideológica,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
538,2023-06-01,Tecnologia,Vencimento fatura,46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1850274,0.043478260869565216,0.0,0.0
539,2023-03-01,Marketing,Gestão do Bolso/Rendimento Conta,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
540,2023-05-01,Fraude,Chaves PIX,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
541,2023-05-01,Fraude,Contactless,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1765592,0.09090909090909091,0.0,0.0
542,2023-04-01,Fraude,Cartão black,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
543,2023-06-01,Marketing,Recebimento de PIX,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
544,2023-04-01,Fraude,Faturas futuras,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
545,2023-06-01,Fraude,Atendimento de terceiros,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1850274,0.14285714285714285,0.0,0.0
546,2023-06-01,Riscos 2 nivel,Uso do cartão de débito,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1850274,0.5,0.0,0.0
547,2023-01-01,Cartão,Vencimento fatura,3269,84246.9693393863,192364.9319319788,36.817984046410444,570.0,62.0,55.0,3232909003.3127265,2232.0630790031214,378.4658332947874,1448099,0.17436524931171613,0.10877192982456141,0.8870967741935484
548,2023-01-01,Conta,Problemas com a compra,245,1200.0,212.93253055762295,30.592198130075452,12.0,2.0,2.0,2686235961.2405252,1854.629407889785,314.4686505112179,1448099,0.04897959183673469,0.16666666666666666,1.0
549,2023-05-01,Conta,Segunda via cartão,563,13248.540994552452,8341.214824757986,36.82100919058719,45.0,11.0,10.0,4323654977.635714,2448.4656950373346,404.54732724460115,1765592,0.07992895204262877,0.24444444444444444,0.9090909090909091
550,2023-06-01,Conta,Pagamento de Boleto,3295,50825.09093934876,196105.7228014111,32.2638933112308,655.0,81.0,66.0,4409756496.61094,2382.961745467767,332.8332276174482,1850274,0.19878603945371776,0.12366412213740458,0.8148148148148148
551,2023-04-01,Cartão,Cancelamento de compra no crédito,8410,260895.9179074139,208082.26369594643,36.824034334763944,4768.0,2749.0,183.0,4473639298.888653,2699.810080076675,398.9967870426235,1656724,0.5669441141498216,0.5765520134228188,0.06656966169516187
552,2023-01-01,Tecnologia,Uso do cartão de débito,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1448099,0.13333333333333333,0.0,0.0
553,2023-03-01,Marketing,Dúvidas campanha,441,460.0,0.0,35.50255623586525,80.0,6.0,2.0,3547605564.0162854,2236.2701598822773,382.96438173153655,1586123,0.18140589569160998,0.075,0.3333333333333333
554,2023-03-01,Conta,Dúvidas em lançamentos,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1586123,0.1111111111111111,0.0,0.0
555,2023-04-01,Conta,Gestão de Extrato,1157,26560.12554669478,40266.76780604474,31.161777032690694,834.0,521.0,28.0,3785748978.216744,2284.673074686331,337.64494138667294,1656724,0.7208297320656871,0.6247002398081535,0.053742802303262956
556,2023-06-01,Conta,Reenvio de cartão,121,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1850274,0.04132231404958678,0.0,0.0
557,2023-05-01,Fraude,Token E-mail,268,4539.793556113743,2039.0019569471626,35.929549902152644,13.0,3.0,3.0,4218976630.2865334,2389.1868340219676,394.7529875344402,1765592,0.048507462686567165,0.23076923076923078,1.0
558,2023-02-01,Marketplace,Não reconhecimento de compra no crédito,17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1492153,0.11764705882352941,0.0,0.0
559,2023-03-01,Cartão,Contactless,852,13625.825915800611,115958.07641979819,36.817984046410444,173.0,14.0,11.0,3679050156.0267506,2319.1276290926153,397.1538388182632,1586123,0.20305164319248825,0.08092485549132948,0.7857142857142857
560,2023-06-01,Conta,Segunda via cartão,340,4327.845693854873,9162.087039617189,36.824034334763944,21.0,3.0,3.0,5033026332.957303,2719.766777278206,379.875487539779,1850274,0.061764705882352944,0.14285714285714285,1.0
561,2023-04-01,Marketplace,Reclamação pagamento cashback,85,4799.302959109435,1097.069936948544,51.684705882352944,48.0,37.0,3.0,6279016831.366363,3789.3428150332297,560.015543077893,1656724,0.5647058823529412,0.7708333333333334,0.08108108108108109
562,2023-05-01,Marketplace,Pagamento de Boleto,15,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1765592,0.2,0.0,0.0
563,2023-06-01,Crédito Pessoal,Pagamento de Boleto,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
564,2023-03-01,Tecnologia,Uso do cartão de débito,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1586123,0.1,0.0,0.0
565,2023-05-01,Cartão,Member Get Member (MGM),50,500.0,-130.7627938440905,31.161777032690694,10.0,1.0,1.0,3659127637.7566,2072.146954637251,342.37012748661664,1765592,0.2,0.1,1.0
566,2023-06-01,Conta,Fechamento Fatura,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
567,2023-01-01,Conta,Dúvidas sobre campanha gamificação,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
568,2023-05-01,Marketplace,Gestão do Bolso/Rendimento Conta,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
569,2023-05-01,Assunto não identificado, Falha no willbert,144,4887.867455948871,34417.01940915359,36.82100919058719,30.0,8.0,8.0,4323654977.635714,2448.4656950373346,404.54732724460115,1765592,0.20833333333333334,0.26666666666666666,1.0
570,2023-03-01,Crédito Pessoal,Problemas com a compra,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
571,2023-04-01,Fraude,Não reconhecimento de PIX,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
572,2023-06-01,Fraude,Chat sem retorno,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
573,2023-02-01,Fraude,Canais de atendimento,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
574,2023-02-01,Fraude,Fechamento Fatura,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
575,2023-01-01,Crédito Pessoal,Dúvidas sobre campanha gamificação,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
576,2023-05-01,Crédito Pessoal,Gestão do Bolso/Rendimento Conta,10,704.5965429621258,-110.49218253143334,31.161777032690694,2.0,1.0,1.0,3659127637.7566,2072.146954637251,342.37012748661664,1765592,0.2,0.5,1.0
577,2023-05-01,Marketing,Gestão do Bolso/Rendimento Conta,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
578,2023-02-01,Cartão,Canais de atendimento,20,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1492153,0.2,0.0,0.0
579,2023-02-01,Crédito Pessoal,Wallet,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
580,2023-04-01,Marketplace,Reenvio de cartão,7,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1656724,0.5714285714285714,1.0,0.0
581,2023-06-01,Marketplace,Token E-mail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
582,2023-04-01,Crédito Pessoal,Faturas futuras,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
583,2023-05-01,Conta,Cartão virtual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
584,2023-06-01,Marketplace,Dúvidas campanha,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1850274,1.0,0.0,0.0
585,2023-04-01,Conta,Recebimento de PIX,3494,72738.00672877015,100514.83485377215,35.929549902152644,2599.0,1614.0,81.0,4364971121.100313,2634.229593547642,389.3048447793983,1656724,0.7438465941614196,0.6210080800307811,0.05018587360594796
586,2023-03-01,Cartão,Reenvio de cartão,1451,11310.392083881445,6351.509555973227,31.161777032690694,80.0,16.0,16.0,3113851657.6485085,1962.8488620408982,336.14060338913345,1586123,0.05513439007580979,0.2,1.0
587,2023-05-01,Cartão,Dúvidas em lançamentos,1542,37856.88954293482,25781.975791404595,38.33368488690188,395.0,24.0,22.0,4501278783.927028,2549.05323002239,421.1668855724161,1765592,0.25616083009079116,0.060759493670886074,0.9166666666666666
588,2023-02-01,Cartão,Segunda via cartão,15308,719195.0552500049,595641.9543946228,39.930201342281876,3195.0,432.0,394.0,3447485269.319367,2309.9936005495542,405.51858793211716,1492153,0.20871439770054873,0.1352112676056338,0.9120370370370371
589,2023-02-01,Atendimento,Atendimento de terceiros,488,17629.892530827346,3928.4267774142636,41.963574260807576,151.0,13.0,12.0,3623042189.845771,2427.62582556795,426.1688848738162,1492153,0.3094262295081967,0.08609271523178808,0.9230769230769231
590,2023-01-01,Tecnologia,Rastreio de cartão,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
591,2023-04-01,Tecnologia,Segunda via cartão,163,0.0,0.0,0.0,31.0,25.0,0.0,0.0,0.0,0.0,1656724,0.1901840490797546,0.8064516129032258,0.0
592,2023-06-01,Marketplace,Gestão de Recarga,1407,9587.044309493607,23312.31817477938,39.843335439039805,293.0,16.0,15.0,5445697628.742007,2942.767732560732,411.02249518672204,1850274,0.2082444918265814,0.05460750853242321,0.9375
593,2023-05-01,Cartão,Fechamento Fatura,2491,30480.550432735043,42312.93462851269,36.824034334763944,207.0,27.0,24.0,4324010200.916265,2448.6668563281887,404.5805640846047,1765592,0.08309915696507426,0.13043478260869565,0.8888888888888888
594,2023-03-01,Conta,Cancelamento de conta will,272,1031.965319792523,6837.4589312977105,24.36641221374046,4.0,3.0,1.0,2434822410.25942,1534.8156953817402,262.8393270179255,1586123,0.014705882352941176,0.75,0.3333333333333333
595,2023-05-01,Conta,Boleto de Depósito,293,3069.412686437593,116.53396432548391,31.161777032690694,72.0,4.0,4.0,3659127637.7566,2072.146954637251,342.37012748661664,1765592,0.24573378839590443,0.05555555555555555,1.0
596,2023-04-01,Cartão,Compra internacional,142,6558.807725340683,621.6538825797439,33.54566346742167,83.0,59.0,6.0,4075360049.658529,2459.4513341169863,363.4748930830356,1656724,0.5845070422535211,0.7108433734939759,0.1016949152542373
597,2023-05-01,Fraude,Problemas com a compra,117,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1765592,0.1623931623931624,0.0,0.0
598,2023-06-01,Crédito Pessoal,Dúvidas FGTS,369,3041.9585706750504,21810.57727269075,33.36600958977091,59.0,8.0,7.0,4560391275.012627,2464.362365829482,344.202621715604,1850274,0.15989159891598917,0.13559322033898305,0.875
599,2023-02-01,Conta,Não reconhecimento de recarga/título/ted,62,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1492153,0.1774193548387097,0.09090909090909091,0.0
600,2023-04-01,Conta,Dúvidas sobre cartão,9,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,1656724,0.8888888888888888,0.875,0.0
601,2023-06-01,Fraude,Envio de PIX,32,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1850274,0.125,0.0,0.0
602,2023-02-01,Cartão,Aviso viagem,48,3203.9294399001637,71.85909980430529,31.161777032690694,18.0,4.0,3.0,2690438907.7612524,1802.7333473784574,316.46922366933563,1492153,0.375,0.2222222222222222,0.75
603,2023-03-01,Marketplace,Recebimento de PIX,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1586123,0.043478260869565216,0.0,0.0
604,2023-06-01,Conta,Wallet,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
605,2023-06-01,Conta,Envio de TED,146,2033.2374208229387,3721.945263163365,33.54566346742167,37.0,2.0,2.0,4584945963.638379,2477.631326079784,346.05592501585005,1850274,0.2534246575342466,0.05405405405405406,1.0
606,2023-01-01,Crédito Pessoal,Não entendimento fatura,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
607,2023-05-01,Riscos 2 nivel,Recebimento de PIX,9,4202.148553206218,1177.5778546712802,47.10311418685121,1.0,1.0,1.0,5531016628.63127,3132.1889799102596,517.5153904814533,1765592,0.1111111111111111,1.0,1.0
608,2023-02-01,Marketing,Validação novo dispositivo,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1492153,0.2857142857142857,0.0,0.0
609,2023-06-01,Fraude,Não entendimento fatura,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1850274,0.14285714285714285,1.0,0.0
610,2023-05-01,Tecnologia,Gestão de Recarga,31,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1765592,0.22580645161290322,0.0,0.0
611,2023-06-01,Fraude,Gestão de Saque,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
612,2023-04-01,Crédito Pessoal,Não reconhecimento de PIX,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
613,2023-01-01,Marketplace,Informações sobre fatura,20,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1448099,0.1,0.0,0.0
614,2023-04-01,Conta,Gestão de Recarga,3,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1656724,0.6666666666666666,0.5,0.0
615,2023-01-01,Conta,Cancelamento de compra no crédito,4,1092.5840415979205,101.53978238747558,35.929549902152644,1.0,1.0,1.0,3154897487.5219398,2178.2024154474016,369.33328632235606,1448099,0.25,1.0,1.0
616,2023-04-01,Marketing,Dúvidas sobre pagamento de fatura,9,700.0,1588.2027480916033,24.36641221374046,1.0,1.0,1.0,2960200891.1175036,1786.4605684406365,264.0156180785536,1656724,0.1111111111111111,1.0,1.0
617,2023-01-01,Conta,Parcelamento de compra,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1448099,0.2,0.0,0.0
618,2023-05-01,Crédito Pessoal,Dúvidas sobre cartão,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1765592,1.0,0.0,0.0
619,2023-05-01,Fraude,Crédito pessoal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
620,2023-03-01,Marketplace,Parcelamento de compra,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
621,2023-06-01,Riscos 2 nivel,Resultado análise de fraude,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
622,2023-06-01,Fraude,Bloqueio de conta,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1850274,0.3333333333333333,0.0,0.0
623,2023-01-01,Marketing,Rastreio de cartão,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
624,2023-06-01,Marketing,Reenvio de cartão,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
625,2023-05-01,Marketing,Parcelamento de compra,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
626,2023-05-01,Tecnologia,Recebimento de PIX,5356,94132.98567501413,83455.95608842335,32.2638933112308,1293.0,107.0,88.0,3788542084.519277,2145.433753648656,354.4789263652238,1765592,0.24141150112023899,0.08275328692962104,0.822429906542056
627,2023-05-01,Conta,Recebimento de PIX,7949,183344.83709526318,388553.2402251092,33.36600958977091,2553.0,241.0,216.0,3917956531.281954,2218.7205526600615,366.587725243831,1765592,0.3211724745250975,0.09439874657265962,0.8962655601659751
628,2023-06-01,Cartão,Dúvidas sobre pagamento de fatura,4882,175268.88033686945,809753.2962773386,32.2638933112308,840.0,211.0,156.0,4409756496.61094,2382.961745467767,332.8332276174482,1850274,0.17206063088897994,0.2511904761904762,0.7393364928909952
629,2023-01-01,Cartão,Primeiro Desbloqueio de cartão,1344,12161.589279163314,3309.4815110125473,36.60467251440536,106.0,11.0,10.0,3214178570.6127615,2219.1312249854227,376.27312424776494,1448099,0.07886904761904762,0.10377358490566038,0.9090909090909091
630,2023-06-01,Cartão,Fechamento Fatura,2084,30939.235025187783,251898.71287016664,31.161777032690694,271.0,37.0,31.0,4259121718.209253,2301.561125106052,321.46383351929245,1850274,0.1300383877159309,0.13653136531365315,0.8378378378378378
631,2023-05-01,Fraude,Falsidade ideológica,84,1212.4937685460482,3676.303415899413,31.161777032690694,21.0,2.0,2.0,3659127637.7566,2072.146954637251,342.37012748661664,1765592,0.25,0.09523809523809523,1.0
632,2023-03-01,Conta,Fechamento Fatura,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
633,2023-02-01,Tecnologia,Reenvio de cartão,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
634,2023-05-01,Cartão,Compra internacional,47,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1765592,0.2553191489361702,0.08333333333333333,0.0
635,2023-03-01,Tecnologia,Não entendimento fatura,102,1023.8745008987646,21545.838481810562,31.161777032690694,6.0,3.0,2.0,3113851657.6485085,1962.8488620408982,336.14060338913345,1586123,0.058823529411764705,0.5,0.6666666666666666
636,2023-02-01,Conta,Cancelamento de compra no crédito,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
637,2023-04-01,Marketing,Dúvidas sobre campanha gamificação,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
638,2023-01-01,Marketplace,Reenvio de cartão,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
639,2023-02-01,Crédito Pessoal,Não entendimento fatura,13,300.0,-138.16882642078792,31.161777032690694,1.0,1.0,1.0,2690438907.7612524,1802.7333473784574,316.46922366933563,1492153,0.07692307692307693,1.0,1.0
640,2023-05-01,Crédito Pessoal,Dúvidas PIX,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1765592,0.045454545454545456,0.0,0.0
641,2023-04-01,Marketing,Rastreio de cartão,5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1656724,0.4,1.0,0.0
642,2023-05-01,Tecnologia,Wallet,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
643,2023-02-01,Fraude,Dúvidas sobre empréstimo/crédito pessoal,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
644,2023-02-01,Fraude,Gestão de Saque,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
645,2023-04-01,Fraude,Dúvidas sobre empréstimo/crédito pessoal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
646,2023-01-01,Conta,Problema de Cadastro da proposta,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
647,2023-04-01,Crédito Pessoal,Member Get Member (MGM),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
648,2023-03-01,Cartão,Alteração de Cadastro,7388,283893.6863182967,842659.2899999709,36.824034334763944,1984.0,299.0,231.0,3679654733.243224,2319.5087306452397,397.2191029903189,1586123,0.26854358419057933,0.1507056451612903,0.7725752508361204
