dt_mes,hierarquia_1,hierarquia_4,clientes_cx,vl_bruto_recuperados_60d,LTV_Receita_Recuperado,LT_mediano_recuperados,clientes_recorte_total,clientes_recorte_churn,clientes_recorte_churn_recuperados,montante_ltv,media_ltv,mediana_ltv,clientes_rentaveis_total,perc_recorte,perc_churn_recorte,perc_recuperacao_churn
2023-06-01,Tecnologia,Problemas com a compra,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-02-01,Conta,Cancelamento de conta will,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-01-01,Cartão,Parcelamento de compra,261,24137.24928894745,33780.24133997664,37.0154416306362,97.0,9.0,8.0,3250247334.520953,2244.0337991507517,377.59380961035134,1448099,0.3716475095785441,0.09278350515463918,0.8888888888888888
2023-03-01,Conta,Não reconhecimento de recarga/título/ted,64,1800.0,130.86171302907044,30.77740863787375,21.0,3.0,3.0,3075443509.0344906,1938.6378850616497,331.8673181062209,1586123,0.328125,0.14285714285714285,1.0
2023-05-01,Marketplace,Dúvidas Marketplace,72,500.0,0.0,33.71735626007523,16.0,2.0,1.0,3959212917.6040697,2242.0838522603785,368.5098383659786,1765592,0.2222222222222222,0.125,0.5
2023-05-01,Cartão,Chat sem retorno,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-03-01,Marketing,Envio de PIX,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-06-01,Atendimento,Assunto não identificado,72,4516.295660336821,2675.395639476267,41.12834978843441,17.0,5.0,5.0,5621330504.812441,3037.676924314059,421.00515182166293,1850274,0.2361111111111111,0.29411764705882354,1.0
2023-03-01,Conta,Boleto de Depósito,290,1530.0,0.0,28.872180451127818,80.0,2.0,1.0,2885062904.5755787,1818.6294858500341,311.32358175222254,1586123,0.27586206896551724,0.025,0.5
2023-01-01,Conta,Cancelamento de conta,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-05-01,Tecnologia,Gerar fatura,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Fraude,Envio de PIX,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Fraude,Não entendimento fatura,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-05-01,Atendimento,Chat duplicado,25,600.0,6003.660923076924,24.553846153846155,5.0,2.0,1.0,2883200691.042371,1632.7431352502263,268.3583436264574,1765592,0.2,0.4,0.5
2023-06-01,Crédito Pessoal,Dúvidas sobre campanha gamificação,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Crédito Pessoal,Informações sobre fatura,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-02-01,Conta,Token SMS,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-05-01,Tecnologia,Reenvio de cartão,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Tecnologia,Resultado da Proposta,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-01-01,Tecnologia,Gestão de Saque,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-03-01,Fraude,Problema no recebimento do cartão,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-03-01,Tecnologia,Member Get Member (MGM),8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-01-01,Cartão,Canais de atendimento,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-06-01,Riscos 2 nivel,Token E-mail,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-03-01,Conta,Lançamentos duplicados,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-05-01,Fraude,Pagamento de Boleto,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-06-01,Marketplace,Recebimento de TED,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-04-01,Fraude,Chaves PIX,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-02-01,Marketplace,Faturas futuras,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-01-01,Fraude,Gestão de Extrato,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Crédito Pessoal,Faturas futuras,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-02-01,Conta,Compra internacional,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-05-01,Fraude,Validação novo dispositivo,19638,1161033.7488376617,1320468.0300162572,39.86631016042781,6168.0,655.0,531.0,4681245141.134442,2650.967340690893,435.7140992949975,1765592,0.3140849373663306,0.10619325551232166,0.8106870229007633
2023-02-01,Cartão,Gerar fatura,2902,88129.29684732542,132366.320931318,30.77740863787375,747.0,96.0,83.0,2657253390.669453,1780.497332972479,311.08151286829826,1492153,0.25740868366643693,0.1285140562248996,0.8645833333333334
2023-06-01,Tecnologia,Erro Funcionalidades,2549,71817.21804710924,186073.28034565767,35.487378640776704,728.0,73.0,66.0,4850335233.856733,2621.0434349057423,363.26206398425387,1850274,0.28560219693997646,0.10027472527472528,0.9041095890410958
2023-02-01,Conta,Envio de PIX,5195,158213.9906033258,188219.91006664236,37.0154416306362,1471.0,152.0,134.0,3195831362.4590583,2141.372455283464,374.13219928388344,1492153,0.28315688161693936,0.10333106730115568,0.881578947368421
2023-03-01,Cartão,Dúvidas sobre pagamento de fatura,8113,411155.87859920174,1459704.953030556,37.0154416306362,1614.0,404.0,292.0,3698781175.387795,2331.5652828917628,399.1309173235595,1586123,0.19893997288302723,0.2503097893432466,0.7227722772277227
2023-06-01,Fraude,Bloqueio de senha,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Marketplace,Gestão de Recarga,1756,25168.55538623688,25322.347861542712,33.71735626007523,431.0,31.0,28.0,3959212917.6040697,2242.0838522603785,368.5098383659786,1765592,0.24544419134396356,0.07192575406032482,0.9032258064516129
2023-06-01,Conta,Primeiro Desbloqueio de cartão,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Cartão,Informações sobre cartão,222,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1850274,0.018018018018018018,0.0,0.0
2023-04-01,Cartão,Gerar fatura,1078,19998.213632085117,21919.279721162064,33.71735626007523,274.0,21.0,17.0,4096218481.887008,2472.03925232466,366.0330768134567,1656724,0.2541743970315399,0.07664233576642336,0.8095238095238095
2023-01-01,Marketing,Dúvidas campanha,333,20992.141259237113,143864.71815717983,39.86631016042781,104.0,11.0,9.0,3500576046.859096,2416.8655973398804,406.6754647640028,1448099,0.3123123123123123,0.10576923076923077,0.8181818181818182
2023-03-01,Fraude,Token SMS,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-03-01,Cartão,Fatura duplicada,165,3912.5293798767507,16995.317496187003,30.77740863787375,75.0,5.0,5.0,3075443509.0344906,1938.6378850616497,331.8673181062209,1586123,0.45454545454545453,0.06666666666666667,1.0
2023-01-01,Crédito Pessoal,Rastreio de cartão,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-04-01,Atendimento,Canais de atendimento,182,8194.917266465382,28318.463747950944,37.0154416306362,81.0,10.0,8.0,4496892785.813079,2713.8433970700894,401.8368428759027,1656724,0.44505494505494503,0.12345679012345678,0.8
2023-02-01,Cartão,Atendimento de terceiros,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-06-01,Conta,Problema no recebimento do cartão,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Conta,Envio de TED,200,6620.130919723511,514.748968875596,37.0154416306362,48.0,4.0,4.0,4346485932.183441,2461.394758360893,404.55587048806854,1765592,0.24,0.08333333333333333,1.0
2023-02-01,Crédito Pessoal,Token E-mail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Tecnologia,Pagamento de Boleto,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Fraude,Fechamento Fatura,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-02-01,Marketing,Token E-mail,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-06-01,Marketing,Vencimento fatura,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-03-01,Tecnologia,Não reconhecimento de PIX,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-05-01,Fraude,Dúvidas sobre cartão,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-05-01,Fraude,Wallet,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-01-01,Riscos 2 nivel,Prevenção à Fraude,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1448099,1.0,0.0,0.0
2023-03-01,Marketplace,Gestão de Saque,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-04-01,Fraude,Dúvidas PIX,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-06-01,Crédito Pessoal,Envio de TED,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-01-01,Marketing,Falsidade ideológica,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Cartão,Alteração de Cadastro na Proposta,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-06-01,Marketing,Problema no recebimento do cartão,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-01-01,Marketing,Dúvidas sobre campanha gamificação,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Marketing,Segunda via cartão,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-05-01,Marketplace,Não reconhecimento de recarga/título/ted,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Fraude,Gestão de Saque,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-03-01,Marketplace,Fechamento Fatura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-04-01,Cartão,Compensação fatura,9492,311376.9943275824,1171340.9636439395,33.71735626007523,2985.0,349.0,297.0,4096218481.887008,2472.03925232466,366.0330768134567,1656724,0.31447534766118834,0.1169179229480737,0.8510028653295129
2023-05-01,Riscos 2 nivel,Prevenção à Fraude,597,18818.52944377973,33614.082777961194,38.370838686040535,198.0,18.0,14.0,4505641516.294098,2551.523825061229,419.3695215334267,1765592,0.3316582914572864,0.09090909090909091,0.7777777777777778
2023-05-01,Cartão,Wallet,567,17220.830045253413,42358.71328319869,35.487378640776704,99.0,9.0,9.0,4167055294.68924,2359.7840232731755,387.8550876312308,1765592,0.1746031746031746,0.09090909090909091,1.0
2023-04-01,Cartão,Chat sem retorno,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Crédito Pessoal,Crédito pessoal,1359,31673.820165652884,20157.81180525746,34.602367450425966,383.0,36.0,32.0,4063134106.1466546,2300.933937766777,378.1824629986047,1765592,0.28182487122884475,0.09399477806788512,0.8888888888888888
2023-01-01,Cartão,Rastreio de cartão,2214,29213.54284897332,10806.007981848432,37.0154416306362,196.0,16.0,15.0,3250247334.520953,2244.0337991507517,377.59380961035134,1448099,0.08852755194218609,0.08163265306122448,0.9375
2023-03-01,Cartão,Wallet,272,1016.4710911023319,19.831977249169515,30.77740863787375,45.0,1.0,1.0,3075443509.0344906,1938.6378850616497,331.8673181062209,1586123,0.16544117647058823,0.022222222222222223,1.0
2023-02-01,Conta,Vencimento fatura,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-02-01,Cartão,Faturas futuras,733,37487.24302219426,23866.645598222556,37.18722450860439,185.0,27.0,24.0,3210662716.206567,2151.3102300867763,375.8684883325155,1492153,0.252387448840382,0.14594594594594595,0.8888888888888888
2023-04-01,Fraude,Gestão de Extrato,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Marketplace,Segunda via cartão,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-01-01,Tecnologia,Falsidade ideológica,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-06-01,Fraude,Token 3DS,76,800.0,1718.7732067668385,34.83223950715291,19.0,2.0,2.0,4760792288.037608,2572.6558618895324,356.55581508697475,1850274,0.25,0.10526315789473684,1.0
2023-02-01,Fraude,Bloqueio de senha,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Fraude,Cancelamento de compra no crédito,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Marketplace,Dúvidas Marketplace,62,5233.571039675172,386.9990750185249,37.95125600353414,18.0,3.0,2.0,4610582011.632337,2782.454051026745,411.995973134988,1656724,0.2903225806451613,0.16666666666666666,0.6666666666666666
2023-06-01,Cartão,Alteração de Cadastro na Proposta,11,4200.0,21842.56631482331,67.41532813217071,2.0,1.0,1.0,9214175683.45713,4979.192884362763,690.0884815799985,1850274,0.18181818181818182,0.5,1.0
2023-05-01,Marketing,Não reconhecimento de compra no crédito,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-06-01,Marketplace,Rastreio de cartão,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-01-01,Marketing,Não reconhecimento de compra no crédito,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-06-01,Crédito Pessoal,Primeiro Desbloqueio de cartão,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Tecnologia,Não reconhecimento de compra no crédito,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Marketing,Informações sobre fatura,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-06-01,Marketing,Segunda via cartão,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Tecnologia,Segunda via cartão,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Tecnologia,Token E-mail,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Fraude,Pagamento de Boleto,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Crédito Pessoal,Não reconhecimento de compra no crédito,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-01-01,Marketing,Dúvidas em lançamentos,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-04-01,Fraude,Informações sobre cartão,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-03-01,Marketing,Dúvidas sobre empréstimo/crédito pessoal,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-06-01,Marketing,Envio de PIX,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Marketing,Fechamento Fatura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-01-01,Fraude,Chaves PIX,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-04-01,Marketing,Gerar fatura,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-02-01,Marketing,Vencimento fatura,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-06-01,Conta,Cartão virtual,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-02-01,Marketplace,Gestão do Bolso/Rendimento Conta,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Marketing,Faturas futuras,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Conta,Problema de Cadastro da proposta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-01-01,Crédito Pessoal,Dúvidas em lançamentos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Cartão,Vencimento fatura,3274,106206.41836184025,92702.43435989179,37.0154416306362,684.0,64.0,54.0,3195831362.4590583,2141.372455283464,374.13219928388344,1492153,0.20891875381795968,0.0935672514619883,0.84375
2023-03-01,Fraude,Validação novo dispositivo,18006,535972.603753016,640181.5290057133,39.726235741444874,3020.0,376.0,314.0,3969658241.4367003,2502.3154660422947,428.3609276235548,1586123,0.16772187048761525,0.12450331125827814,0.8351063829787234
2023-02-01,Cartão,Informações sobre fatura,5184,455732.0269245303,975829.5363069245,37.0154416306362,1292.0,253.0,229.0,3195831362.4590583,2141.372455283464,374.13219928388344,1492153,0.2492283950617284,0.19582043343653252,0.9051383399209486
2023-02-01,Cartão,Cancelamento de conta,6125,488636.56650656357,334555.7674186408,33.71735626007523,1209.0,731.0,619.0,2911081966.0184517,1950.5756187046638,340.7969240917941,1492153,0.19738775510204082,0.6046319272125724,0.8467852257181943
2023-03-01,Conta,Gestão do Bolso/Rendimento Conta,1229,79316.4118918181,20386.903417951176,39.726235741444874,342.0,35.0,31.0,3969658241.4367003,2502.3154660422947,428.3609276235548,1586123,0.27827502034174123,0.1023391812865497,0.8857142857142857
2023-04-01,Tecnologia,Informações sobre fatura,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-02-01,Conta,Dúvidas sobre pagamento de fatura,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-05-01,Cartão,Cartão adicional,272,6200.79505801648,8280.06107823893,34.83223950715291,78.0,5.0,4.0,4090126507.608071,2316.2196091135443,380.69482232523455,1765592,0.2867647058823529,0.0641025641025641,0.8
2023-04-01,Cartão,Aviso viagem,59,4778.132371168522,123.30187836333884,51.738001591378094,22.0,3.0,2.0,6285491564.042025,3793.2502709937266,561.6638435290356,1656724,0.3728813559322034,0.13636363636363635,0.6666666666666666
2023-05-01,Cartão,Cartão virtual,1024,35969.823202892425,10937.25224293467,37.0154416306362,206.0,22.0,17.0,4346485932.183441,2461.394758360893,404.55587048806854,1765592,0.201171875,0.10679611650485436,0.7727272727272727
2023-05-01,Crédito Pessoal,Dúvidas FGTS,370,13825.527246665257,30265.01909156958,30.77740863787375,118.0,16.0,13.0,3613993722.0919275,2046.5878282131328,336.37803020447205,1765592,0.31891891891891894,0.13559322033898305,0.8125
